0.009231,0.019092,0.050390,2.212382,15.557172
0.190733,0.250889,0.135568,22.367082,15.924720
1.018569,0.452129,0.141501,22.053205,16.279569
2.851924,0.465702,1.941231,21.848496,16.389441
5.522153,0.477662,3.044872,21.378823,16.421000
8.194038,0.486286,3.028558,21.159265,16.459861
9.856516,4.407662,3.701983,21.346617,16.440752
10.430511,7.266144,9.721043,21.966026,16.377644
10.696849,7.286378,9.141259,22.551068,16.318009
11.095477,7.170362,8.587299,22.978999,16.278330
11.483644,6.999728,9.010554,23.104828,16.242730
11.435721,6.589343,9.022564,23.038121,16.198528
11.800748,8.848176,8.966531,23.511951,16.129442
12.005185,12.087956,8.618005,23.951771,16.072469
12.204116,11.793868,8.011448,23.914611,16.117462
12.303651,11.541411,7.507648,23.986222,16.171700
12.524651,11.151192,7.779413,23.975556,16.192516
12.761324,11.289005,7.822811,23.754783,16.183420
12.952833,11.115431,7.881283,23.720253,16.149796
13.003193,11.144395,7.821808,23.869129,16.092907
13.046898,10.593052,7.893327,24.213446,16.007647
12.998575,10.208927,7.735604,24.812773,18.110675
12.934352,10.004689,8.086731,25.172057,19.394024
13.142299,9.860013,8.443796,24.583778,17.043622
13.212211,9.919606,8.861531,24.173034,15.989117
13.197730,9.724645,8.855028,23.933720,16.036612
13.276272,9.568196,8.880273,23.793567,16.067403
13.184052,9.522450,8.580065,23.715469,16.087943
13.161255,9.364077,8.472455,23.677881,16.101641
13.126807,9.267725,8.672509,23.665823,16.110486
12.949512,9.297311,8.491719,23.666962,16.115735
12.966160,8.891673,9.131095,23.670460,16.118235
12.845139,8.961577,9.645405,23.668076,16.118584
12.737663,8.899867,10.138219,23.656169,16.117221
12.706498,8.663422,10.704020,23.636001,16.114479
12.499350,9.002221,11.590487,23.611562,16.110617
12.508363,8.612105,11.661060,23.586968,16.105840
12.408996,8.561806,12.059684,23.565187,16.100314
12.255963,8.646776,12.625070,23.547948,16.094173
12.213147,8.462796,12.364886,23.536106,16.087529
12.068244,8.352878,12.710344,23.530002,16.080473
11.979962,8.285316,12.513082,23.529695,16.073084
