0.000176,0.000417,0.001604,0.861423,1.644884,0.000000,0.000176,0.000417,0.001604,0.861423,1.644884
0.001830,0.004101,0.013561,2.263560,1.645292,0.000000,0.001003,0.002259,0.007583,1.562598,-3.311618
0.009414,0.019459,0.051261,2.264964,15.583706,0.000000,0.003807,0.007993,0.022145,0.163671,2.985394
0.032404,0.059936,0.109755,2.266757,15.656479,0.000000,0.010960,0.020987,0.044076,-2.918890,-0.545254
0.084812,0.134665,0.122827,2.268458,15.573260,0.000000,0.025721,0.043701,0.059746,-2.689604,-1.708297
0.185472,0.240362,0.126107,24.388842,17.459599,0.000000,0.052482,0.076755,0.048789,1.832820,1.551697
0.356887,0.352478,0.131156,23.271901,15.890437,0.000000,0.096620,0.117350,-0.004884,4.002443,-0.497231
0.619427,0.419323,0.134842,22.691757,16.006868,0.000000,0.163221,0.157210,-0.096571,1.266622,-0.097026
0.996606,0.439073,0.138258,22.143039,16.083700,0.000000,0.258427,0.186144,-0.190174,-1.777779,0.167038
1.489004,0.450822,0.140920,21.489986,16.122794,0.000000,0.384691,0.187161,-0.235499,-1.775942,-0.075571
2.079589,0.455568,0.459430,20.861742,16.129107,0.000000,0.541010,0.145242,-0.174852,-1.115574,-0.095705
2.849100,0.469525,1.867017,20.820944,16.114118,0.000000,0.744558,0.071618,-0.010105,0.131462,0.137774
3.699476,0.475934,3.010897,20.650571,16.089069,0.000000,0.980204,-0.049105,0.217320,0.561362,0.086852
4.614714,0.479201,2.997245,20.446960,16.061217,0.000000,1.247334,-0.201383,0.411330,0.780662,-0.074791
5.589020,0.481648,2.966284,20.288386,16.032169,0.000000,1.547522,-0.362090,0.466131,0.441966,-0.020727
6.582895,0.483165,2.956862,20.143450,15.997615,0.000000,1.874818,-0.505270,0.335481,-0.207327,0.087111
7.515408,0.483582,2.950236,20.005890,15.950775,0.000000,2.216483,-0.604768,0.039198,-0.352647,-0.036392
8.335709,0.483424,2.938450,19.911887,15.887741,0.000000,2.564901,-0.636786,-0.314151,-0.304835,-0.107317
9.065975,0.482994,2.915889,19.886038,15.810173,0.000000,2.923505,-0.583524,-0.584225,-0.186697,-0.064979
9.587340,2.258546,2.886906,19.909687,15.725705,0.000000,3.270397,-0.442712,-0.652602,-0.016566,-0.019202
9.890548,4.251032,2.858499,19.931578,15.648680,0.000000,3.598105,-0.219682,-0.475918,0.073561,0.021269
9.810408,6.056494,7.499334,19.863310,15.599473,0.000000,3.851657,0.074079,-0.122313,0.032780,0.095366
9.729753,6.975635,10.050270,19.584405,15.591096,0.000000,4.050398,0.387913,0.351835,0.070027,0.178382
10.269065,7.278832,9.506287,19.534629,15.614676,0.000000,4.431432,0.645019,0.626229,-0.031877,0.076007
10.577515,7.434722,9.294887,19.426740,15.653683,0.000000,4.698191,0.877429,0.699759,0.007636,0.077849
10.835116,7.448358,9.287430,19.325483,15.696731,0.000000,4.896629,1.017020,0.534121,0.061809,0.062422
10.919303,7.498067,9.269569,19.252779,15.736311,0.000000,4.975585,1.053552,0.167725,0.140128,0.036178
11.072594,7.430759,9.434393,19.200647,15.766633,0.000000,5.028774,0.945985,-0.245304,0.157480,0.017913
11.286805,7.426030,9.401736,19.150329,15.783957,0.000000,5.041778,0.736546,-0.551891,0.232521,-0.025527
11.477710,7.490659,9.292352,19.089262,15.787269,0.000000,4.971437,0.454953,-0.636540,0.132891,-0.046636
11.711475,7.497366,9.231642,19.022652,15.777946,0.000000,4.893638,0.080811,-0.529507,0.026092,-0.085496
11.742544,7.566934,9.659147,18.964898,15.759006,0.000000,4.571412,-0.295923,-0.218014,0.023755,-0.126490
11.950858,7.577747,12.007540,18.927040,15.734373,0.000000,4.402389,-0.669812,0.096532,-0.064215,-0.033855
12.166428,7.551393,11.889695,18.914851,15.707928,0.000000,4.082194,-0.931489,0.397231,-0.140788,0.013954
12.337475,7.546308,11.756959,18.931625,15.682650,0.000000,3.749847,-1.110517,0.535566,-0.096866,0.037154
12.354761,7.616635,11.167807,18.980152,15.660075,0.000000,3.242123,-1.171071,0.503865,-0.110100,-0.017905
12.422569,7.652053,10.374010,19.063128,15.640118,0.000000,2.740464,-1.116528,0.328873,-0.117828,-0.067946
12.747703,7.475987,10.305309,19.182427,15.621389,0.000000,2.340497,-0.895002,0.090507,-0.065671,-0.109083
12.863952,9.456890,9.894761,19.337066,15.602098,0.000000,1.812732,-0.620557,-0.145283,-0.024882,-0.041057
12.834607,12.088049,8.530143,19.518461,15.581645,0.000000,1.150549,-0.311852,-0.218877,-0.048282,0.004689
12.998004,13.275806,8.651712,19.701289,15.562921,0.000000,0.693063,0.032803,-0.291365,-0.012636,0.008963
13.156002,12.668989,8.317124,19.837768,15.553593,0.000000,0.073017,0.310380,-0.267893,-0.018909,0.052372
13.243956,13.191626,8.315198,19.885626,15.560729,0.000000,-0.430478,0.579026,-0.162802,-0.007026,0.072067
13.320048,13.027090,7.995372,19.857073,15.581534,0.000000,-1.137248,0.728979,-0.114656,0.006050,0.043414
13.408343,13.446056,8.522658,19.800615,15.606923,0.000000,-1.589205,0.830202,0.011052,0.003073,0.026444
13.464886,13.295256,8.722674,19.752333,15.630645,0.000000,-2.243791,0.764639,0.023604,-0.004059,0.012930
13.536207,13.734860,9.049328,19.727277,15.650646,0.000000,-2.695995,0.690757,0.088385,-0.043447,0.005653
13.642769,13.674186,9.113913,19.729095,15.666981,0.000000,-3.233365,0.490029,0.067415,-0.044200,0.002109
13.741481,13.887989,9.117882,19.756802,15.680298,0.000000,-3.680602,0.300513,0.082760,-0.046576,0.011696
13.805110,14.029333,9.172967,19.807420,15.691162,0.000000,-4.110175,0.072486,0.074023,-0.031558,0.033835
13.794827,14.270245,9.113472,19.876878,15.699855,0.000000,-4.453340,-0.139067,0.057050,-0.042369,0.037774
13.492338,14.956316,9.175091,19.960528,15.706467,0.000000,-4.739175,-0.378271,0.016215,-0.066333,0.027905
13.830748,14.414618,9.052361,20.053513,15.711054,0.000000,-5.055761,-0.433803,0.014897,-0.068574,-0.003826
13.949943,14.188524,9.054715,20.151005,15.713745,0.000000,-5.414483,-0.508115,-0.024125,-0.048531,-0.038276
13.981723,14.091207,9.079736,20.248333,15.714813,0.000000,-5.603871,-0.479266,0.029359,-0.044665,-0.071165
13.976268,14.025734,8.937423,20.340918,15.714667,0.000000,-5.736386,-0.464177,-0.007511,-0.027068,-0.081406
13.956545,14.169325,8.712534,20.424197,15.713761,0.000000,-5.854661,-0.369447,0.032733,-0.034056,-0.063916
13.927971,14.103402,8.504891,20.493680,15.712518,0.000000,-5.906295,-0.287160,0.037881,-0.037191,-0.044275
13.955088,14.085223,8.508868,20.545095,15.711277,0.000000,-6.003254,-0.138588,0.020121,-0.014066,-0.067740
13.979177,13.766486,8.709952,20.574240,15.710234,0.000000,-5.968055,-0.054878,0.000152,-0.026067,-0.063480
13.907449,13.731130,9.065378,20.576517,15.709430,0.000000,-5.939653,0.043635,-0.051762,0.015745,-0.047750
13.763644,13.497593,9.535605,20.548092,15.708769,0.000000,-5.820773,0.152594,-0.095347,0.031589,-0.036959
13.981749,13.376225,9.028401,20.489493,15.708084,0.000000,-5.877884,0.190482,-0.123819,0.031305,-0.027641
14.129285,13.478707,8.696209,20.407150,15.707209,0.000000,-5.826635,0.272462,-0.176290,0.019625,-0.015921
14.226288,13.163812,8.664809,20.309804,15.706011,0.000000,-5.637798,0.252778,-0.125731,0.016176,-0.005437
14.300085,13.254138,8.706935,20.203917,15.704390,0.000000,-5.629978,0.318102,-0.109003,0.012369,0.016465
14.376576,13.072925,8.538867,20.091586,15.702287,0.000000,-5.531659,0.296302,-0.044676,0.005807,0.036611
14.360167,12.741865,8.468531,19.969463,15.699700,0.000000,-5.339656,0.246712,-0.003948,0.011571,0.052205
14.237002,12.077163,8.203178,19.823789,15.696702,0.000000,-5.181487,0.282145,0.060881,0.016389,0.052811
13.990838,11.986817,8.634535,20.570346,15.693437,0.000000,-5.045102,0.248408,0.088142,0.012761,0.050705
14.029626,11.926554,8.837844,21.321211,15.690072,0.000000,-4.869620,0.176958,0.105933,0.019350,0.047743
14.333343,12.094279,8.798739,19.658849,15.686756,0.000000,-4.838640,0.176842,0.104049,0.017776,0.047207
14.371747,12.216505,9.185164,19.698340,15.683609,0.000000,-4.684577,0.124152,0.110251,0.025799,0.042348
14.251127,12.335699,9.910966,19.710472,15.680695,0.000000,-4.589083,0.075156,0.118266,0.035911,0.040159
14.586948,12.334506,9.581333,19.710009,15.678032,0.000000,-4.395865,0.013186,0.072155,0.053789,0.039168
14.762062,12.333580,9.111806,19.702394,15.675621,0.000000,-4.275234,-0.024960,0.066231,0.064004,0.033829
14.868629,12.287570,8.814823,19.690186,15.673465,0.000000,-4.224506,-0.073528,0.067880,0.070666,0.033030
14.936193,12.176342,8.730745,19.674810,15.671568,0.000000,-4.063802,-0.120013,0.044757,0.085267,0.023524
14.979203,11.950803,8.740839,19.657260,15.669927,0.000000,-3.902134,-0.146928,0.029522,0.093282,0.022397
14.980589,11.405192,8.944643,19.638559,15.668536,0.000000,-3.724970,-0.186787,0.025541,0.080692,0.018462
15.004820,11.417635,8.711876,19.620209,15.667371,0.000000,-3.676151,-0.182853,0.024427,0.041929,0.004903
14.994616,11.376016,8.614355,19.604627,15.666397,0.000000,-3.507703,-0.169583,0.006705,0.037951,-0.023394
14.972936,11.222981,8.560163,19.594864,15.665590,0.000000,-3.305979,-0.149463,0.000929,0.027671,-0.022241
14.974381,10.998804,8.450112,19.592733,15.664955,0.000000,-3.206128,-0.139372,-0.006786,0.015329,-0.034264
15.024096,10.635538,8.246295,19.597135,15.664531,0.000000,-3.076499,-0.110520,-0.013447,-0.001079,-0.001598
15.114284,10.752987,8.196061,19.605297,15.664370,0.000000,-2.870060,-0.060713,-0.026568,0.005735,0.016666
15.195128,10.766930,8.327866,19.614911,15.664505,0.000000,-2.774115,-0.043139,-0.047835,-0.002574,0.009806
15.251978,10.487386,8.392263,19.624752,15.664928,0.000000,-2.573225,0.001316,-0.051606,-0.010314,-0.006300
15.281312,10.134099,8.412194,19.634348,15.665583,0.000000,-2.477804,0.007771,-0.048117,-0.016874,-0.017018
15.300632,10.257242,8.577006,19.643592,15.666383,0.000000,-2.306176,0.045285,-0.024331,-0.024081,-0.040485
15.312581,10.374567,8.752181,19.652524,15.667232,0.000000,-2.080570,0.063486,-0.017578,-0.031743,-0.033727
15.310668,10.275493,8.872777,19.661223,15.668053,0.000000,-2.025695,0.052910,-0.010919,-0.040985,-0.029118
15.306654,9.819911,8.947224,19.669777,15.668787,0.000000,-1.715969,0.075287,0.002702,-0.049243,-0.027359
15.306135,9.836778,9.062543,19.678273,15.669403,0.000000,-1.703172,0.049910,0.020853,-0.059742,-0.030387
15.314081,9.739333,9.262225,19.686814,15.669882,0.000000,-1.518299,0.054967,0.027666,-0.069597,-0.029149
15.338635,9.760134,9.580034,19.695514,15.670210,0.000000,-1.367054,0.013920,0.016306,-0.066434,-0.024841
15.346988,9.382808,9.943255,19.704500,15.670380,0.000000,-1.187260,0.011305,0.013937,-0.064683,-0.025512
15.341054,9.592931,10.094609,19.713905,15.670396,0.000000,-1.075392,-0.005757,0.005775,-0.053661,-0.047968
15.326202,9.498919,10.250561,19.723871,15.670263,0.000000,-0.925493,-0.035018,0.001011,-0.045867,-0.042176
15.312361,8.996939,10.096933,19.734564,15.669976,0.000000,-0.810093,-0.040453,-0.012118,-0.041171,-0.019776
15.337795,9.306228,10.536773,19.746165,15.669515,0.000000,-0.623231,-0.060867,-0.006082,-0.035405,-0.003498
15.347616,9.341105,10.641443,19.758845,15.668859,0.000000,-0.468016,-0.070170,-0.012773,-0.034462,0.002724
15.346236,9.309124,10.748116,19.772744,15.668005,0.000000,-0.380256,-0.069448,-0.006375,-0.032622,-0.016044
15.333660,9.230540,10.873848,19.787970,15.666965,0.000000,-0.267369,-0.110291,-0.021454,-0.022055,-0.020888
15.307866,9.021779,11.017718,19.804621,15.665747,0.000000,-0.125470,-0.085899,-0.020952,-0.018472,-0.012467
15.271285,9.157591,11.419989,19.822788,15.664336,0.000000,0.038232,-0.109737,-0.024479,-0.019174,0.000222
15.282730,9.217791,11.515597,19.842534,15.662694,0.000000,0.136258,-0.069171,-0.015018,-0.018976,0.015522
15.301175,9.208577,11.500517,19.863851,15.660783,0.000000,0.208551,-0.080031,-0.020972,-0.019747,0.020937
15.595873,9.157674,11.532291,19.886638,16.276036,0.000000,0.361364,-0.068782,-0.009118,-0.024774,0.019378
15.298472,9.013853,11.582124,19.910713,15.656058,0.000000,0.396302,-0.036254,-0.032328,-0.017586,0.004540
16.448771,8.871184,11.687910,19.935846,15.653246,0.000000,0.664951,-0.025801,-0.026501,-0.014120,0.003371
15.282586,8.875517,11.938174,19.961819,15.650148,0.000000,0.621065,-0.012169,-0.025752,-0.017028,0.008287
16.239095,8.857507,12.250138,19.988459,15.646764,0.000000,0.761617,0.036880,-0.040306,-0.021532,0.014368
15.177514,9.084527,12.257423,20.015652,15.643075,0.000000,0.757664,0.034434,-0.032096,-0.015822,0.017683
16.522635,9.123646,12.327455,20.043330,15.639046,0.000000,0.935312,0.052557,-0.016322,0.001333,0.031731
15.617766,8.997566,12.330686,20.071440,15.634627,0.000000,0.979077,0.060153,-0.009373,-0.004253,0.012564
16.205870,8.878781,12.316594,20.099907,15.629772,0.000000,1.087109,0.075318,-0.000763,-0.000577,0.004694
15.580640,8.759744,12.323009,20.128589,15.624449,0.000000,1.087781,0.085847,0.003611,0.005988,0.001559
16.171523,8.619806,12.365188,20.157271,15.618650,0.000000,1.184236,0.076758,0.025411,0.008142,-0.001152
15.345676,8.648510,12.494265,20.185706,15.612382,0.000000,1.223611,0.066181,0.033996,0.017862,0.000949
15.866977,8.741093,12.705463,20.213675,15.605659,0.000000,1.297544,0.080984,0.026221,0.020347,-0.001258
15.570809,8.795822,12.991872,20.241087,15.598494,0.000000,1.337515,0.056815,0.034788,0.025824,-0.005277
