0.000171,0.000406,0.001561,0.838213,1.600565,0.000000,0.000171,0.000406,0.001561,0.838213,1.600565
0.001780,0.003988,0.013187,2.200629,1.600157,0.000000,0.000975,0.002197,0.007374,1.519314,-3.221569
0.009123,0.018850,0.049590,2.199815,14.940946,0.000000,0.003691,0.007747,0.021444,0.121854,2.833418
0.031246,0.057718,0.105047,2.198824,15.031763,0.000000,0.010581,0.020243,0.042361,-2.913569,-0.357932
0.081648,0.129318,0.115380,2.197821,15.077685,0.000000,0.024803,0.042080,0.057045,-2.723978,-1.384471
0.175719,0.225209,0.116303,24.859799,15.105557,0.000000,0.049984,0.072664,0.043271,1.874267,1.050204
0.326732,0.310424,0.116689,24.818501,15.126083,0.000000,0.089562,0.106711,-0.015286,4.365174,0.021059
0.544085,0.329902,0.117130,24.749281,15.139051,0.000000,0.146527,0.134885,-0.108142,1.068393,-0.609189
0.831580,0.333940,0.117791,24.517367,15.146139,0.000000,0.223147,0.145525,-0.193128,-2.430395,0.284517
1.168875,0.332424,0.118044,24.274003,15.150717,0.000000,0.317480,0.123324,-0.213064,-2.177715,0.329323
1.584489,0.339384,0.782502,24.392695,15.154292,0.000000,0.435986,0.071341,-0.120188,-0.279628,-0.101259
2.023103,0.343764,2.127044,24.469652,15.155187,0.000000,0.571459,-0.020524,0.063934,0.502071,-0.204186
2.465731,0.346069,2.933177,24.420566,15.150642,0.000000,0.720800,-0.141250,0.284534,0.713219,-0.076702
2.892689,0.348285,2.900031,24.402086,15.139942,0.000000,0.882193,-0.273176,0.428390,0.686810,-0.101971
3.205352,0.347544,2.877047,24.360656,15.836872,0.000000,1.037847,-0.397743,0.408495,-0.127891,-0.031915
3.345843,0.343399,2.903428,24.240221,17.511561,0.000000,1.171917,-0.478481,0.189307,-0.660434,0.169259
3.706123,0.351869,2.820850,24.507345,15.786556,0.000000,1.375581,-0.512898,-0.125092,-0.539476,0.116181
3.875433,0.355525,2.791456,24.587480,15.129826,0.000000,1.542743,-0.480030,-0.435063,-0.205626,0.064428
3.995918,1.707782,2.794284,24.611834,15.148862,0.000000,1.682684,-0.359569,-0.617114,0.096598,-0.019928
3.999944,3.373009,2.794025,24.634015,15.168667,0.000000,1.755897,-0.176803,-0.546666,0.439923,-0.065808
4.039735,4.842072,5.690510,24.695612,15.185980,0.000000,1.802539,0.060446,-0.244583,0.565612,-0.064952
4.236423,5.736105,8.875094,24.674190,15.199279,0.000000,1.892328,0.310443,0.170882,0.221755,-0.028690
4.380275,6.241221,8.365307,24.502947,15.208109,0.000000,1.897615,0.555318,0.493857,-0.260970,-0.031602
4.635213,5.984195,8.916935,24.331440,15.212423,0.000000,1.972951,0.737895,0.713927,-0.183795,-0.009621
4.736098,6.035101,8.996222,24.214691,15.212298,0.000000,1.924116,0.866565,0.643396,-0.187213,0.017922
4.951367,5.925608,8.880775,24.161797,15.208075,0.000000,1.909161,0.867944,0.310157,-0.189956,0.035587
5.087125,5.959865,8.803712,24.167084,15.200246,0.000000,1.816983,0.781596,-0.093597,-0.100586,0.047742
5.221248,5.905104,8.806466,24.211675,15.189059,0.000000,1.651964,0.591271,-0.474461,0.097399,0.007197
5.349463,5.800368,8.864668,24.281002,15.174684,0.000000,1.509916,0.308604,-0.679304,0.061210,0.009389
5.210833,5.742945,9.331561,24.365236,15.206590,0.000000,1.128752,-0.042991,-0.663416,0.016587,-0.005026
5.465788,5.756224,8.694324,24.451883,15.538091,0.000000,0.952285,-0.320671,-0.341122,0.023942,-0.014757
5.617357,5.744600,11.189906,24.523718,15.753631,0.000000,0.684360,-0.581329,0.010851,0.131072,-0.023382
5.831986,5.581660,11.317053,24.563006,15.802689,0.000000,0.487396,-0.753271,0.367334,0.185752,-0.022007
5.931112,5.544061,11.203490,24.560865,15.663701,0.000000,0.138211,-0.857732,0.524121,-0.012175,0.007212
6.001802,5.550600,11.002985,24.526203,15.367836,0.000000,-0.224548,-0.875070,0.486992,-0.006231,0.007164
6.147037,5.493500,10.863924,24.482693,15.144308,0.000000,-0.602934,-0.773150,0.298217,0.086986,-0.001965
6.269250,5.457913,10.923327,24.458985,15.155092,0.000000,-0.869791,-0.603018,0.012079,0.098643,-0.019090
6.311475,7.636102,11.067026,24.475419,15.161981,0.000000,-1.346170,-0.376393,-0.197881,0.012596,-0.001566
6.284512,9.680307,11.135276,24.524794,15.166041,0.000000,-1.721501,-0.109479,-0.312473,-0.039896,0.012902
6.290910,10.214158,11.044461,24.544025,15.172542,0.000000,-2.077730,0.174199,-0.313234,-0.121056,0.013500
6.479479,10.094354,11.366526,24.427273,15.188074,0.000000,-2.373617,0.371649,-0.201272,-0.082278,0.008408
6.667524,10.231828,11.828503,24.170165,15.214306,0.000000,-2.770916,0.531738,-0.024471,-0.023971,0.010867
7.024855,10.577057,11.395459,23.864579,15.246809,0.000000,-3.007226,0.652530,0.081517,0.037087,0.015029
7.448526,10.491670,11.239512,23.570563,15.280291,0.000000,-3.433287,0.673703,0.125303,0.044531,0.014479
7.821066,10.742952,11.170335,23.309194,15.311731,0.000000,-3.743164,0.716448,0.131440,0.018692,0.004179
8.141810,10.762011,10.931767,23.083703,15.340108,0.000000,-4.037802,0.631786,0.029782,-0.010187,-0.018309
8.405425,10.868616,10.990910,22.890512,15.365403,0.000000,-4.363361,0.564150,-0.007431,-0.025973,-0.028487
8.634545,11.160621,10.882236,22.724330,15.387924,0.000000,-4.663936,0.411356,-0.079901,-0.038165,-0.043786
8.841304,11.237444,10.765244,22.580286,15.408027,0.000000,-4.876301,0.251070,-0.097859,-0.026874,-0.044243
9.063087,11.131376,10.731775,22.454466,15.426029,0.000000,-5.164937,0.088190,-0.106035,-0.015134,-0.039270
9.266908,11.198642,10.744499,22.343903,15.442193,0.000000,-5.327084,-0.074595,-0.074479,0.015858,-0.024038
9.426668,11.313945,10.837547,22.246367,15.456737,0.000000,-5.510745,-0.210998,-0.036964,-0.007847,0.009433
9.592766,11.226014,10.775855,22.160114,15.469860,0.000000,-5.663658,-0.310374,-0.006978,-0.026800,0.033810
9.767204,10.998621,10.575311,22.083752,15.481764,0.000000,-5.777064,-0.371877,0.027928,0.002538,0.067569
9.900768,10.836236,10.583007,22.016159,15.492638,0.000000,-5.846059,-0.400076,0.078620,-0.020302,-0.039397
9.992288,10.876229,11.005294,21.956375,15.502644,0.000000,-5.854092,-0.432103,0.130914,-0.010800,-0.023172
10.129167,10.543915,10.555878,21.903499,15.511901,0.000000,-5.909653,-0.366268,0.165706,-0.004254,-0.011997
10.240149,10.349798,10.389622,21.856617,15.520482,0.000000,-5.924452,-0.305124,0.197188,-0.008468,0.007063
10.329687,10.196737,10.474070,21.814815,15.528417,0.000000,-5.874670,-0.247900,0.182296,-0.000844,0.015313
10.407582,9.957385,10.544126,21.777260,15.535713,0.000000,-5.804607,-0.188966,0.139713,0.004359,0.019717
10.487062,9.838865,10.429347,21.743249,15.542359,0.000000,-5.763523,-0.115841,0.070253,-0.034988,0.005456
10.556715,9.804815,10.438619,21.712237,15.548340,0.000000,-5.676003,-0.038341,-0.014677,-0.021799,-0.004320
10.616303,9.590983,10.433316,21.683865,15.553646,0.000000,-5.534673,0.007771,-0.096514,-0.005136,0.000221
10.669767,9.422659,10.408327,21.657949,15.558275,0.000000,-5.430754,0.054297,-0.161211,0.002862,0.031034
10.723001,9.560615,10.495714,21.634430,15.562233,0.000000,-5.314640,0.121729,-0.175565,0.000439,0.027703
10.776200,9.494670,10.465095,21.613312,15.565539,0.000000,-5.150186,0.162198,-0.174943,-0.001899,0.016173
10.822107,9.269283,10.347776,21.594621,15.568216,0.000000,-4.967848,0.172635,-0.157145,0.000986,0.007822
10.862973,9.494939,10.471865,21.578391,15.570295,0.000000,-4.873316,0.225979,-0.106639,0.001741,0.006186
10.899244,9.551282,10.449201,21.564646,15.571806,0.000000,-4.690105,0.240073,-0.059562,0.002451,0.007537
10.930356,9.473502,10.337296,21.553400,16.372030,0.000000,-4.368073,0.239881,-0.033052,0.004949,0.003517
10.957021,9.604459,10.330171,21.544637,15.573266,0.000000,-4.390930,0.226733,-0.005593,0.003801,-0.009219
10.980595,9.682550,10.280296,21.538325,15.573286,0.000000,-4.209306,0.205048,0.022506,0.004346,-0.015277
11.001833,9.779553,10.258574,21.534414,15.572878,0.000000,-3.988853,0.175326,0.037449,0.007508,-0.016750
11.020712,9.798382,10.119353,21.532854,15.572072,0.000000,-3.902066,0.105353,0.041954,0.010764,-0.020399
11.036602,9.849789,10.013096,21.533599,15.570897,0.000000,-3.727232,0.047024,0.061890,0.014450,-0.038751
11.048410,9.959827,9.972237,21.536611,15.569378,0.000000,-3.532284,-0.007858,0.068597,0.014066,-0.009032
11.055033,9.987824,9.881658,21.541855,15.567539,0.000000,-3.411521,-0.089086,0.071851,0.012169,-0.022708
