0.008928,0.018459,0.048670,2.142817,14.938489
0.180802,0.236204,0.126343,22.271413,15.236694
0.919662,0.395909,0.128348,22.222412,15.352587
2.417434,0.400634,1.970483,22.165264,15.386968
4.256690,0.403329,2.904526,22.159198,15.381276
5.489380,0.403666,2.870199,22.341252,15.357654
5.977469,4.528723,4.792411,22.697075,15.320895
7.140163,6.579759,8.406155,22.945398,15.256501
8.561861,7.217500,9.163402,20.960152,15.430925
9.627701,7.612230,9.365088,19.779501,15.406988
10.381185,7.810761,10.980786,19.052418,15.295100
10.931881,7.909855,11.130237,18.538896,15.161511
11.401907,11.522435,11.110333,18.135968,15.032686
11.759000,16.087416,10.443141,17.800692,14.920647
12.039377,15.674583,9.496672,17.514347,14.830994
12.256769,15.347021,8.941610,17.266736,14.765946
12.423890,14.926285,8.856551,17.053352,14.726303
12.559889,14.543574,9.152134,16.872511,14.711202
12.650870,14.384163,9.400834,16.723300,14.717439
12.771433,14.249178,9.883177,16.605001,14.740051
12.834273,14.048154,10.118207,16.517095,14.772815
12.904304,13.716147,10.260720,16.459637,14.808314
12.950637,13.082443,9.825121,16.433161,14.838946
12.944255,12.661580,9.491553,16.437958,14.858180
12.997915,12.035735,8.763006,16.473074,14.862343
12.970516,11.772022,8.684924,16.535447,14.851584
12.986694,11.375908,7.955633,16.619875,14.828905
12.971250,11.085302,7.974090,16.720540,14.798677
12.939581,10.573303,8.420065,16.831957,14.765091
13.357562,10.968600,8.694974,16.949589,14.731398
12.939046,11.025672,8.477864,17.070145,14.699833
13.773847,11.351706,8.724825,17.191189,14.671656
14.243826,11.418843,9.070871,17.310714,14.647392
15.112282,11.457092,9.335474,17.427328,14.627176
14.694230,11.600092,9.610348,17.540448,14.610929
15.257668,11.405670,9.854837,17.650001,14.598420
15.566331,11.415058,10.081974,17.756250,14.589349
15.735597,11.162817,10.086226,17.859463,14.583350
15.769699,11.042643,10.198271,17.959709,14.580047
15.973441,10.910375,10.183677,18.056964,14.579100
15.563622,10.739006,10.050145,18.151200,14.580192
15.820603,10.569923,9.935679,18.242412,14.583032
16.602582,10.481774,10.034807,18.330573,14.587339
16.808102,10.301874,9.731569,18.415530,14.592856
16.072071,10.358907,9.733712,18.497013,14.599362
17.192819,10.030578,9.856754,18.574739,14.606665
17.314653,10.229600,9.663158,18.648494,14.614598
17.026128,10.079841,9.715621,18.718222,14.623028
17.238814,10.049718,9.800940,18.784059,14.631841
16.919169,10.346094,9.805869,18.846298,14.640945
17.432365,10.013725,9.749752,18.905344,14.650275
16.492708,10.470448,9.937302,18.961657,14.659769
16.146994,10.542234,10.016899,19.015671,14.669381
16.884351,10.303645,9.859260,19.067764,14.679082
16.309640,10.838255,10.246114,19.118280,14.688848
15.398396,10.918685,10.303934,19.167547,14.698661
15.600858,10.895887,10.262926,19.215889,14.708510
14.968494,11.186500,10.507800,19.263629,14.718384
14.468916,11.143054,10.492894,19.311063,14.728282
14.101972,11.238977,10.564271,19.358440,14.738203
13.913346,11.260096,10.600724,19.405916,14.748150
12.874121,11.285526,10.564672,19.453520,14.758123
12.547778,11.299887,10.549329,19.501146,14.768121
12.905969,11.298710,10.540149,19.548554,14.778145
12.352987,11.365844,10.534922,19.595403,14.788198
11.923017,11.242709,10.502161,19.641321,14.798280
10.981441,11.272687,10.467763,19.685964,14.808393
11.491285,11.250804,10.445013,19.729046,14.818539
11.333852,11.177711,10.391513,19.770383,14.828719
10.719711,11.190664,10.377712,19.809927,14.838931
11.227719,11.152390,10.385064,19.847796,14.849168
10.993215,11.122078,10.369912,19.884274,14.859418
10.968867,11.098985,10.363171,19.919798,14.869667
11.900268,11.059030,10.372117,19.954918,14.879898
11.455417,11.068728,10.390592,19.990214,14.890092
11.875613,11.114171,10.399435,20.026187,14.900227
11.751569,11.127504,10.408294,20.063138,14.910281
11.430521,11.202422,10.432308,20.101103,14.920234
11.438584,11.424427,11.027309,20.139890,14.930070
12.951039,11.282936,10.501597,20.179188,14.939771
11.563978,11.335723,10.524755,20.218667,14.949325
11.443553,11.409097,10.542311,20.258032,14.958719
12.040095,11.479538,10.566951,20.297047,14.967945
12.021337,11.510771,10.609889,20.335525,14.976993
11.452655,11.543204,10.679322,20.373328,14.985857
11.651207,11.587291,10.766568,20.410364,14.994528
11.371976,11.658805,10.841973,20.446553,15.002997
11.685866,11.705784,10.894941,20.481779,15.011262
10.785259,11.724815,10.948257,20.515864,15.019329
11.261215,11.744642,11.006919,20.548589,15.027204
10.668923,11.759411,11.050149,20.579734,15.034896
11.101912,11.782864,11.064199,20.609113,15.042414
10.583767,11.812673,11.053480,20.636584,15.049764
10.321163,11.807676,11.034124,20.662078,15.056956
10.219356,11.781410,11.022370,20.685629,15.063993
10.171960,11.817245,11.012255,20.707379,15.070874
9.752585,11.911250,10.989955,20.727536,15.077598
9.488188,11.975038,10.966578,20.746331,15.084165
9.914779,11.984879,10.951324,20.763991,15.090573
9.406880,11.941496,10.957730,20.780719,15.096823
9.387401,11.902316,11.016298,20.796673,15.102911
9.370457,11.922648,11.108789,20.811950,15.108832
9.349293,11.957642,11.172948,20.826575,15.258683
9.321277,11.945665,11.173318,20.840497,15.120176
