0.000171,0.000407,0.001566,0.840897,1.60569,0,0.000171,0.000407,0.001566,0.840897,1.60569
0.001782,0.003994,0.013207,2.203909,1.602496,0,0.000977,0.0022,0.007385,1.521566,-3.226218
0.009152,0.01892,0.049864,2.199256,15.231393,0,0.0037,0.00777,0.021534,0.172991,2.9307
0.031485,0.058276,0.107055,2.19475,15.268436,0,0.010643,0.020389,0.042898,-2.777341,-0.606742
0.082871,0.13199,0.123306,2.190705,15.277935,0,0.025081,0.042699,0.058982,-2.654294,-1.145821
0.180237,0.234169,0.123931,23.166311,15.286212,0,0.050939,0.07462,0.048081,1.655341,0.974559
0.339735,0.333039,0.124199,23.101189,15.301471,0,0.092201,0.111562,-0.006869,4.030313,-0.032648
0.572629,0.371811,0.124099,23.215859,15.315745,0,0.152191,0.143991,-0.098828,1.119443,-0.505739
0.888258,0.373956,0.124509,23.07462,15.325353,0,0.234244,0.160744,-0.187074,-2.206066,0.238602
1.287175,0.376893,0.12507,22.846747,15.330719,0,0.340298,0.149707,-0.214658,-2.021862,0.194629
1.75055,0.377309,0.65452,22.639764,15.332003,0,0.468771,0.099888,-0.136069,-0.492195,-0.056987
2.300031,0.382821,2.015354,22.648645,15.329274,0,0.625768,0.016084,0.040842,0.446781,-0.034599
2.852445,0.384133,2.947504,22.537634,15.323355,0,0.797979,-0.106222,0.264537,0.888549,-0.014323
3.436805,0.386795,2.912375,22.56967,15.315352,0,0.992531,-0.243112,0.42106,0.732051,-0.121696
4.013548,0.389116,2.898402,22.62548,15.306057,0,1.202689,-0.374564,0.426556,0.118253,-0.008566
4.276517,0.389191,2.972942,22.630382,15.295957,0,1.376465,-0.492532,0.26025,-0.614225,0.129945
4.828804,0.390825,2.897225,22.632837,15.285361,0,1.616735,-0.531044,-0.082337,-0.507332,0.042354
5.012981,0.391484,2.881447,22.660533,15.274411,0,1.811243,-0.511493,-0.420522,-0.170793,0.012021
5.039512,1.495344,2.883787,22.695258,15.263064,0,1.982543,-0.403652,-0.639334,0.037337,-0.012337
5.131853,3.202552,2.867372,22.739782,15.251177,0,2.147492,-0.225464,-0.604724,0.354036,-0.03749
5.215166,4.784965,5.113242,22.809453,15.238755,0,2.282289,0.007424,-0.328697,0.407893,-0.028959
5.257502,5.946743,8.987899,22.908097,15.226141,0,2.363552,0.272737,0.089629,0.222995,0.00272
5.133055,6.408066,10.184716,23.018868,15.213842,0,2.333032,0.56378,0.502167,0.035196,0.011295
5.326933,6.300509,9.76305,23.121143,15.202157,0,2.375126,0.747583,0.746495,-0.137125,0.018846
5.422408,6.21785,9.622644,23.198251,15.190948,0,2.36557,0.87465,0.699867,-0.141691,0.000035
5.280847,6.186555,9.791793,23.221792,15.179637,0,2.119907,0.905288,0.397242,-0.194143,-0.002395
5.401367,6.165226,9.444585,23.333791,15.167346,0,2.052188,0.806147,-0.042129,-0.037181,-0.000009
5.568608,6.116385,9.309901,23.522642,15.153116,0,1.854237,0.644382,-0.469882,-0.067148,-0.007008
5.562196,6.211556,9.082896,23.666085,15.136096,0,1.616212,0.349482,-0.665315,-0.002325,-0.008991
5.704533,6.132876,8.611122,23.79355,15.115647,0,1.339195,0.062377,-0.628188,-0.026868,-0.003686
5.729121,6.13562,8.374331,23.920145,15.544172,0,1.150593,-0.304043,-0.367336,-0.033234,-0.001231
