0.008914,0.018431,0.048608,2.138670,14.941110
0.180869,0.236423,0.126567,22.208042,15.227643
0.922626,0.398323,0.128230,22.228353,15.325107
2.430647,0.400715,1.949684,22.275370,15.354681
4.209875,0.399143,2.899983,22.606568,15.366523
5.565023,0.401478,2.860779,22.569875,15.331477
6.039891,4.522955,4.589638,22.856346,15.306800
6.290960,6.062676,8.581403,23.381573,15.293955
6.578471,5.994722,8.183461,23.500643,15.259557
6.542297,5.762807,8.075114,23.456829,15.221025
6.650615,5.653850,9.747106,23.711886,15.190623
6.841301,5.503129,9.567466,24.106091,15.158728
6.899230,9.339060,10.251324,24.309516,15.110097
7.055796,9.436635,10.023565,24.508569,16.690533
6.836208,8.037745,9.657855,24.676873,19.590003
6.751055,7.579622,9.424956,24.951837,21.278412
6.744229,7.800328,10.317220,25.140643,20.611428
6.874196,7.775942,11.609452,25.054192,19.275558
6.773315,8.175731,11.891004,25.024564,17.858452
6.850407,7.767237,12.864138,25.010445,16.586026
6.843732,8.378856,12.123812,25.038899,15.813282
7.240144,8.097421,11.259733,25.063623,15.561247
7.290823,8.194076,10.739165,25.057523,15.700800
8.787183,7.832235,10.326938,25.056219,16.101422
8.445718,7.700618,9.949834,25.099020,16.495897
10.387202,7.553357,9.796318,25.187021,16.630687
9.727771,7.664739,10.017762,25.276167,16.594508
11.400101,7.358028,10.606464,25.321513,16.372545
10.511329,7.273268,12.588631,25.222119,19.040584
13.207916,7.694147,11.098984,25.526058,15.830822
11.919511,7.514652,11.408962,25.671606,15.542036
13.300734,7.816260,11.609651,25.781284,15.143092
12.667226,7.705633,11.761817,25.874515,14.925519
14.221044,7.420775,11.882666,25.936300,14.924666
12.687409,7.600616,11.896255,25.931927,14.922242
14.780451,7.399401,11.345154,25.874128,15.152120
13.346437,7.471843,11.229320,25.803285,15.851550
15.132332,7.324713,10.833590,25.739880,16.557739
13.323497,7.342053,10.673986,25.683619,17.243637
15.290313,7.293065,10.615286,25.630890,17.954167
13.069706,7.117280,10.542855,25.578309,18.697557
15.001995,7.159201,10.706495,25.548019,19.282867
12.840757,7.071991,10.583234,25.603383,19.298527
13.796514,7.641218,10.797109,25.696192,19.098518
13.119995,7.577070,12.038597,25.785196,18.984813
13.829581,7.703420,11.233462,25.869114,18.970895
11.882047,7.829604,11.565405,25.948624,18.997811
13.814611,8.287630,11.189267,26.022978,19.004339
11.490312,8.233565,11.666519,26.091915,18.957857
12.939776,8.216133,12.059972,26.154148,18.836207
11.282862,8.442730,12.104364,26.211159,18.637438
12.248263,8.562289,12.328925,26.263764,18.366789
10.699240,8.608668,12.421569,26.312625,18.025348
11.746460,8.639393,12.420660,26.361751,17.610733
10.540578,8.538413,12.457975,26.414668,17.126565
10.997996,8.602924,12.580816,26.475448,16.569350
10.049206,8.851856,12.478662,26.546977,15.938748
10.613103,9.022468,12.093748,26.630339,15.232093
9.999985,8.754137,12.256039,26.730652,14.813315
9.681573,8.448061,12.519525,26.861595,14.820468
9.836155,8.903247,12.237048,27.056655,14.827557
9.420951,7.844365,11.579704,28.473425,14.834431
8.800514,8.006634,10.977421,31.574036,14.840786
9.460846,8.682621,10.483289,27.578225,14.846477
8.721988,8.572799,11.088243,26.774631,14.851354
7.011163,8.587373,11.579616,26.569048,21.833914
8.253690,8.667447,11.929482,26.416553,14.858464
7.158691,8.876360,11.402335,26.298946,14.958169
8.224661,8.579374,11.077723,26.207037,15.435046
7.034896,8.568440,10.831246,26.135203,15.842950
7.791791,8.559198,10.823743,26.080515,16.204858
